minecraft:smooth_sandstone_stairs	pickaxe	none
minecraft:smooth_stone	pickaxe	none
minecraft:smooth_stone_slab	pickaxe	none
minecraft:snow	shovel	none
minecraft:snow_block	shovel	none
minecraft:soul_campfire	axe	none
minecraft:soul_lantern	pickaxe	none
minecraft:soul_sand	shovel	none
minecraft:soul_soil	shovel	none
minecraft:spawner	pickaxe	none
minecraft:sponge	hoe	none
minecraft:spruce_button	axe	none
minecraft:spruce_door	axe	none
minecraft:spruce_fence	axe	none
minecraft:spruce_fence_gate	axe	none
minecraft:spruce_hanging_sign	axe	none
minecraft:spruce_leaves	shears	none
minecraft:spruce_log	axe	none
minecraft:spruce_planks	axe	none
minecraft:spruce_pressure_plate	axe	none
minecraft:spruce_shelf	axe	none
minecraft:spruce_sign	axe	none
minecraft:spruce_slab	axe	none
minecraft:spruce_stairs	axe	none
minecraft:spruce_trapdoor	axe	none
minecraft:spruce_wall_hanging_sign	axe	none
minecraft:spruce_wall_sign	axe	none
minecraft:spruce_wood	axe	none
minecraft:sticky_piston	pickaxe	none
minecraft:stone	pickaxe	none
minecraft:stone_brick_slab	pickaxe	none
minecraft:stone_brick_stairs	pickaxe	none
minecraft:stone_brick_wall	pickaxe	none
minecraft:stone_bricks	pickaxe	none
minecraft:stone_button	pickaxe	none
minecraft:stone_pressure_plate	pickaxe	none
minecraft:stone_slab	pickaxe	none
minecraft:stone_stairs	pickaxe	none
minecraft:stonecutter	pickaxe	none
minecraft:stripped_acacia_log	axe	none
minecraft:stripped_acacia_wood	axe	none
minecraft:stripped_bamboo_block	axe	none
minecraft:stripped_birch_log	axe	none
minecraft:stripped_birch_wood	axe	none
minecraft:stripped_cherry_log	axe	none
minecraft:stripped_cherry_wood	axe	none
minecraft:stripped_crimson_hyphae	axe	none
minecraft:stripped_crimson_stem	axe	none
minecraft:stripped_dark_oak_log	axe	none
minecraft:stripped_dark_oak_wood	axe	none
minecraft:stripped_jungle_log	axe	none
minecraft:stripped_jungle_wood	axe	none
minecraft:stripped_mangrove_log	axe	none
minecraft:stripped_mangrove_wood	axe	none
minecraft:stripped_oak_log	axe	none
minecraft:stripped_oak_wood	axe	none
minecraft:stripped_pale_oak_log	axe	none
minecraft:stripped_pale_oak_wood	axe	none
minecraft:stripped_spruce_log	axe	none
minecraft:stripped_spruce_wood	axe	none
minecraft:stripped_warped_hyphae	axe	none
minecraft:stripped_warped_stem	axe	none
minecraft:sulfur	pickaxe	none
minecraft:sulfur_brick_slab	pickaxe	none
minecraft:sulfur_brick_stairs	pickaxe	none
minecraft:sulfur_brick_wall	pickaxe	none
minecraft:sulfur_bricks	pickaxe	none
minecraft:sulfur_slab	pickaxe	none
minecraft:sulfur_spike	pickaxe	none
minecraft:sulfur_stairs	pickaxe	none
minecraft:sulfur_wall	pickaxe	none
minecraft:suspicious_gravel	shovel	none
minecraft:suspicious_sand	shovel	none
minecraft:tall_dry_grass	shears	none
minecraft:tall_grass	shears	none
minecraft:target	hoe	none
minecraft:terracotta	pickaxe	none
minecraft:trapped_chest	axe	none
minecraft:tube_coral_block	pickaxe	none
minecraft:tuff	pickaxe	none
minecraft:tuff_brick_slab	pickaxe	none
minecraft:tuff_brick_stairs	pickaxe	none
minecraft:tuff_brick_wall	pickaxe	none
minecraft:tuff_bricks	pickaxe	none
minecraft:tuff_slab	pickaxe	none
minecraft:tuff_stairs	pickaxe	none
minecraft:tuff_wall	pickaxe	none
minecraft:twisting_vines	shears	none
minecraft:vine	shears	none
minecraft:warped_button	axe	none
minecraft:warped_door	axe	none
minecraft:warped_fence	axe	none
minecraft:warped_fence_gate	axe	none
minecraft:warped_hanging_sign	axe	none
minecraft:warped_hyphae	axe	none
minecraft:warped_nylium	pickaxe	none
minecraft:warped_planks	axe	none
minecraft:warped_pressure_plate	axe	none
minecraft:warped_shelf	axe	none
minecraft:warped_sign	axe	none
minecraft:warped_slab	axe	none
minecraft:warped_stairs	axe	none
minecraft:warped_stem	axe	none
minecraft:warped_trapdoor	axe	none
minecraft:warped_wall_hanging_sign	axe	none
minecraft:warped_wall_sign	axe	none
minecraft:warped_wart_block	hoe	none
minecraft:water_cauldron	pickaxe	none
minecraft:waxed_chiseled_copper	pickaxe	stone
minecraft:waxed_copper_bars	pickaxe	none
minecraft:waxed_copper_block	pickaxe	stone
minecraft:waxed_copper_bulb	pickaxe	stone
minecraft:waxed_copper_chain	pickaxe	none
minecraft:waxed_copper_chest	pickaxe	stone
minecraft:waxed_copper_door	pickaxe	none
minecraft:waxed_copper_golem_statue	pickaxe	none
minecraft:waxed_copper_grate	pickaxe	stone
minecraft:waxed_copper_lantern	pickaxe	none
minecraft:waxed_copper_trapdoor	pickaxe	stone
minecraft:waxed_cut_copper	pickaxe	stone
minecraft:waxed_cut_copper_slab	pickaxe	stone
minecraft:waxed_cut_copper_stairs	pickaxe	stone
minecraft:waxed_exposed_chiseled_copper	pickaxe	stone
minecraft:waxed_exposed_copper	pickaxe	stone
minecraft:waxed_exposed_copper_bars	pickaxe	none
minecraft:waxed_exposed_copper_bulb	pickaxe	stone
minecraft:waxed_exposed_copper_chain	pickaxe	none
minecraft:waxed_exposed_copper_chest	pickaxe	stone
minecraft:waxed_exposed_copper_door	pickaxe	none
minecraft:waxed_exposed_copper_golem_statue	pickaxe	none
minecraft:waxed_exposed_copper_grate	pickaxe	stone
minecraft:waxed_exposed_copper_lantern	pickaxe	none
minecraft:waxed_exposed_copper_trapdoor	pickaxe	stone
minecraft:waxed_exposed_cut_copper	pickaxe	stone
minecraft:waxed_exposed_cut_copper_slab	pickaxe	stone
minecraft:waxed_exposed_cut_copper_stairs	pickaxe	stone
minecraft:waxed_exposed_lightning_rod	pickaxe	stone
minecraft:waxed_lightning_rod	pickaxe	stone
minecraft:waxed_oxidized_chiseled_copper	pickaxe	stone
minecraft:waxed_oxidized_copper	pickaxe	stone
minecraft:waxed_oxidized_copper_bars	pickaxe	none
minecraft:waxed_oxidized_copper_bulb	pickaxe	stone
minecraft:waxed_oxidized_copper_chain	pickaxe	none
minecraft:waxed_oxidized_copper_chest	pickaxe	stone
minecraft:waxed_oxidized_copper_door	pickaxe	none
minecraft:waxed_oxidized_copper_golem_statue	pickaxe	none
minecraft:waxed_oxidized_copper_grate	pickaxe	stone
minecraft:waxed_oxidized_copper_lantern	pickaxe	none
minecraft:waxed_oxidized_copper_trapdoor	pickaxe	stone
minecraft:waxed_oxidized_cut_copper	pickaxe	stone
minecraft:waxed_oxidized_cut_copper_slab	pickaxe	stone
minecraft:waxed_oxidized_cut_copper_stairs	pickaxe	stone
minecraft:waxed_oxidized_lightning_rod	pickaxe	stone
minecraft:waxed_weathered_chiseled_copper	pickaxe	stone
minecraft:waxed_weathered_copper	pickaxe	stone
minecraft:waxed_weathered_copper_bars	pickaxe	none
minecraft:waxed_weathered_copper_bulb	pickaxe	stone
minecraft:waxed_weathered_copper_chain	pickaxe	none
minecraft:waxed_weathered_copper_chest	pickaxe	stone
minecraft:waxed_weathered_copper_door	pickaxe	none
minecraft:waxed_weathered_copper_golem_statue	pickaxe	none
minecraft:waxed_weathered_copper_grate	pickaxe	stone
minecraft:waxed_weathered_copper_lantern	pickaxe	none
minecraft:waxed_weathered_copper_trapdoor	pickaxe	stone
minecraft:waxed_weathered_cut_copper	pickaxe	stone
minecraft:waxed_weathered_cut_copper_slab	pickaxe	stone
minecraft:waxed_weathered_cut_copper_stairs	pickaxe	stone
minecraft:waxed_weathered_lightning_rod	pickaxe	stone
minecraft:weathered_chiseled_copper	pickaxe	stone
minecraft:weathered_copper	pickaxe	stone
minecraft:weathered_copper_bars	pickaxe	none
minecraft:weathered_copper_bulb	pickaxe	stone
minecraft:weathered_copper_chain	pickaxe	none
minecraft:weathered_copper_chest	pickaxe	stone
minecraft:weathered_copper_door	pickaxe	none
minecraft:weathered_copper_golem_statue	pickaxe	none
minecraft:weathered_copper_grate	pickaxe	stone
minecraft:weathered_copper_lantern	pickaxe	none
minecraft:weathered_copper_trapdoor	pickaxe	stone
minecraft:weathered_cut_copper	pickaxe	stone
minecraft:weathered_cut_copper_slab	pickaxe	stone
minecraft:weathered_cut_copper_stairs	pickaxe	stone
minecraft:weathered_lightning_rod	pickaxe	stone
minecraft:weeping_vines	shears	none
minecraft:wet_sponge	hoe	none
minecraft:white_banner	axe	none
minecraft:white_concrete	pickaxe	none
minecraft:white_concrete_powder	shovel	none
minecraft:white_glazed_terracotta	pickaxe	none
minecraft:white_shulker_box	pickaxe	none
minecraft:white_terracotta	pickaxe	none
minecraft:white_wall_banner	axe	none
minecraft:yellow_banner	axe	none
minecraft:yellow_concrete	pickaxe	none
minecraft:yellow_concrete_powder	shovel	none
minecraft:yellow_glazed_terracotta	pickaxe	none
minecraft:yellow_shulker_box	pickaxe	none
minecraft:yellow_terracotta	pickaxe	none
minecraft:yellow_wall_banner	axe	none
